,time_get_data,city,title,flood,address,followInfo,tag,priceInfo
0,2022-10-27,dg,创业新村 4室1厅 南必看好房,创业新村    -  运河东,4室1厅 | 87.38平米 | 南 | 简装 | 低楼层(共7层)  | 暂无数据,0人关注 / 7天以前发布,VR看装修房本满两年随时看房,"145万16,595元/平"
539,2022-10-27,dg,业主诚心出售，楼层好  视野良好  看小区必看好房,健逸天地    -  增田,3室2厅 | 113.8平米 | 南 北 | 精装 | 高楼层(共18层)  | 塔楼,2人关注 / 8个月以前发布,VR房源房本满两年随时看房,"参考价: 312万27,396元/平"
540,2022-10-27,dg,此房中高楼层，光线好，小区配套齐全必看好房,碧桂园天麓山一期    -  塘厦镇,3室2厅 | 92.42平米 | 北 | 精装 | 24层  | 板塔结合,0人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"188万20,342元/平"
541,2022-10-27,dg,房子满五不唯一 无欠款 好楼层必看好房,东方国际星座    -  黄河中心,3室1厅 | 105.47平米 | 西北 | 简装 | 中楼层(共29层)  | 板塔结合,12人关注 / 6个月以前发布,VR看装修房本满五年随时看房,"156万14,791元/平"
542,2022-10-27,dg,山水江南花园3房2厅精装修，业主诚意出售。必看好房,山水江南花园    -  桥头镇,3室2厅 | 89.99平米 | 东北 | 精装 | 高楼层(共31层)  | 板塔结合,2人关注 / 6个月以前发布,VR看装修房本满两年随时看房,"114万12,669元/平"
543,2022-10-27,dg,体育公园旁 格局方正，满五唯一， 诚心出售！必看好房,新世纪颐和居    -  厚街镇,3室1厅 | 96.98平米 | 西北 | 精装 | 23层  | 板塔结合,4人关注 / 一年前发布,近地铁VR房源房本满五年随时看房,"249万25,676元/平"
544,2022-10-27,dg,满五唯一 东南朝向看小区 小区环境好 配套成熟必看好房,南部湾万科城    -  大宁,3室2厅 | 97平米 | 东南 | 精装 | 低楼层(共34层)  | 板塔结合,0人关注 / 一年前发布,VR看装修房本满两年随时看房,"285万29,382元/平"
545,2022-10-27,dg,居益凯景 精装3房 南向看花园必看好房,居益凯景中央    -  中堂镇,3室2厅 | 92.55平米 | 南 | 精装 | 高楼层(共22层)  | 板塔结合,10人关注 / 5个月以前发布,VR看装修房本满两年随时看房,"140万15,127元/平"
546,2022-10-27,dg,次新小区，朝南精装修，中高楼层，全新未入住，景观好必看好房,海德骏园    -  望牛墩镇,3室2厅 | 96.91平米 | 东南 | 精装 | 中楼层(共17层)  | 塔楼,2人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"179万18,471元/平"
547,2022-10-27,dg,香港街电梯两房 急售170万 钥匙在手必看好房,香港街    -  八达路,2室1厅 | 59.03平米 | 东 | 简装 | 7层  | 板塔结合,1人关注 / 2个月以前发布,VR看装修房本满两年随时看房,"170万28,799元/平"
548,2022-10-27,dg,满二次新房，大三房，空间利用大必看好房,和昌·众筑中央园著    -  黄江镇,3室2厅 | 95.46平米 | 南 | 精装 | 中楼层(共32层)  | 板塔结合,1人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"216万22,628元/平"
549,2022-10-27,dg,高速口 高尔夫景观 骏景高尔夫花园 全新装修可做婚房必看好房,珠江骏景高尔夫花园    -  塘厦镇,4室2厅 | 154平米 | 南 | 精装 | 11层  | 板塔结合,6人关注 / 10个月以前发布,VR看装修房本满五年随时看房,"265万17,208元/平"
550,2022-10-27,dg,御景花园居住舒适 大花园 绿化好 业主诚心出售 满五必看好房,御景花园    -  樟木头镇,3室2厅 | 86.39平米 | 西北 北 | 简装 | 中楼层(共7层)  | 板塔结合,0人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"105万12,155元/平"
551,2022-10-27,dg,万科云城 交通方便物小区业服务好 诚意出售必看好房,虎门万科云城    -  万达,3室2厅 | 92平米 | 东 南 | 简装 | 低楼层(共30层)  | 板塔结合,6人关注 / 2个月以前发布,VR看装修房本满两年随时看房,"310万33,696元/平"
552,2022-10-27,dg,此房户型通透，采光好，通风佳，小区环境优美。必看好房,星城翠珑湾四期    -  寮步,4室2厅 | 138.63平米 | 北 南 | 精装 | 高楼层(共30层)  | 板塔结合,2人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"参考价: 375万27,022元/平"
553,2022-10-27,dg,花园小区高楼层，户型通透采光好诚心出售,锦绣半山    -  黄河中心,3室2厅 | 95.37平米 | 东南 | 简装 | 高楼层(共17层)  | 塔楼,8人关注 / 5个月以前发布,VR房源房本满两年随时看房,"210万22,020元/平"
554,2022-10-27,dg,碧桂园物业 大型社区全新没有入住过 配套齐全交通便利必看好房,沙田碧桂园    -  沙田镇,3室2厅 | 103.14平米 | 南 | 简装 | 25层  | 塔楼,0人关注 / 1个月以前发布,VR看装修房本满两年随时看房,"206万19,973元/平"
555,2022-10-27,dg,花园新村，2房2厅，低楼层，总价低，轻松无压力必看好房,花园新村    -  花园新村,2室2厅 | 82.24平米 | 东 | 其他 | 中楼层(共5层)  | 暂无数据,45人关注 / 11个月以前发布,VR看装修房本满两年随时看房,"91万11,066元/平"
556,2022-10-27,dg,万科次新三房 带精装未住过 很笋房源必看好房,万科中天城市花园    -  水濂山,3室2厅 | 92.81平米 | 西南 | 精装 | 低楼层(共34层)  | 暂无数据,3人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"310万33,402元/平"
557,2022-10-27,dg,三期准新房精装急卖，业主全屋定制家具。无欠款流程快必看好房,中惠松湖城三期    -  寮步,3室2厅 | 85.31平米 | 东北 | 精装 | 26层  | 塔楼,5人关注 / 2个月以前发布,VR看装修房本满两年随时看房,"198万23,210元/平"
558,2022-10-27,dg,地铁口物业，万科幸福城 中层两房出售 包全屋家私家电必看好房,万科幸福城    -  上下桥,2室2厅 | 76.12平米 | 南 | 精装 | 中楼层(共18层)  | 塔楼,4人关注 / 8个月以前发布,VR看装修房本满两年随时看房,"225万29,559元/平"
559,2022-10-27,dg,大朗CBD商圈位置，碧桂园地铁口物业必看好房,碧桂园·万象松湖    -  大朗镇,3室1厅 | 95.06平米 | 南 | 精装 | 32层  | 塔楼,0人关注 / 2个月以前发布,房本满两年随时看房,"109万11,467元/平"
560,2022-10-27,dg,此房满五唯一，三房格局好，采光好。必看好房,东成花园    -  横沥镇,3室1厅 | 83.6平米 | 西北 | 简装 | 6层  | 板塔结合,12人关注 / 6个月以前发布,VR房源房本满五年随时看房,"99万11,843元/平"
561,2022-10-27,dg,万科金域松湖三房东南向诚意出售必看好房,万科金域松湖花园一期    -  松山湖,3室2厅 | 129平米 | 东南 | 精装 | 低楼层(共25层)  | 塔楼,12人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"参考价: 425万32,899元/平"
562,2022-10-27,dg,凯悦美景精装大三房，没住过人，店里有钥匙看房方便，必看好房,凯悦美景    -  大朗镇,3室2厅 | 91平米 | 南 | 精装 | 18层  | 板塔结合,126人关注 / 4个月以前发布,VR房源房本满五年随时看房,"188万20,660元/平"
563,2022-10-27,dg,精装三房，方便看房，价格优惠，楼层好必看好房,虎门印象    -  万达,3室2厅 | 97.36平米 | 东南 | 精装 | 高楼层(共30层)  | 塔楼,2人关注 / 6个月以前发布,VR看装修房本满两年随时看房,"265万27,219元/平"
564,2022-10-27,dg,大朗中 心地段近地铁口三阳台全新未入住业主诚心出售必看好房,天麟天瑞    -  大朗镇,3室2厅 | 97.59平米 | 东南 | 精装 | 高楼层(共30层)  | 塔楼,1人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"300万30,741元/平"
565,2022-10-27,dg,次新房 轻轨站物业 证满2年 业主诚心出售 带60平花园,冠科泊樾湾    -  万达,3室2厅 | 104.19平米 | 东南 | 精装 | 低楼层(共16层)  | 塔楼,24人关注 / 6个月以前发布,VR看装修房本满两年随时看房,"264万25,339元/平"
566,2022-10-27,dg,朝南格局，采光足，视野好，户型方正，交通便利必看好房,中惠悦湾    -  石碣镇,3室2厅 | 87.37平米 | 南 北 | 精装 | 高楼层(共18层)  | 塔楼,24人关注 / 5个月以前发布,VR看装修房本满两年随时看房,"160万18,313元/平"
567,2022-10-27,dg,里悦里财富公馆，方正3房，随时可以看房，价格美丽必看好房,金泓财富公馆    -  大朗镇,3室1厅 | 55.86平米 | 东南 | 精装 | 中楼层(共16层)  | 板塔结合,0人关注 / 1个月以前发布,VR房源房本满两年随时看房,"105万18,797元/平"
568,2022-10-27,dg,御景花园  朝南朝园景 户型方正采光充足 业主诚意出售必看好房,御景花园    -  樟木头镇,3室2厅 | 86.76平米 | 南 | 精装 | 中楼层(共7层)  | 板塔结合,3人关注 / 一年前发布,VR看装修房本满两年随时看房,"118万13,601元/平"
569,2022-10-27,dg,虎门万科云城 3室2厅 东南必看好房,虎门万科云城    -  万达,3室2厅 | 76.55平米 | 东南 | 精装 | 低楼层(共30层)  | 板塔结合,0人关注 / 1个月以前发布,VR看装修房本满两年随时看房,"270万35,272元/平"
570,2022-10-27,dg,时代标准三房，户型朝南，楼层高采光好，无欠款必看好房,时代倾城    -  横沥镇,3室2厅 | 90.21平米 | 南 | 精装 | 30层  | 板塔结合,2人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"155万17,183元/平"
571,2022-10-27,dg,大运城邦二期南北通透3房·户型方正业主诚意出售·必看好房,大运城邦    -  凤岗镇,3室2厅 | 96平米 | 南 北 | 简装 | 21层  | 板塔结合,2人关注 / 7个月以前发布,VR看装修房本满两年随时看房,"245万25,521元/平"
572,2022-10-27,dg,精装三房 中间楼层 位置安静 交通方便必看好房,保利海棠    -  洪梅镇,3室2厅 | 99.25平米 | 北 | 其他 | 中楼层(共22层)  | 塔楼,0人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"170万17,129元/平"
573,2022-10-27,dg,双证齐全  东莞户籍可购买   三层半必看好房,兰基头南二巷    -  花园新村,6室2厅 | 251平米 | 东 | 简装 | 低楼层(共3层)  | 暂无数据,17人关注 / 3个月以前发布,VR看装修房本满五年随时看房,"158万6,295元/平"
574,2022-10-27,dg,博美荣晖楼，3房，采光好，业主诚心出售必看好房,博美荣晖楼    -  万达,3室1厅 | 104.04平米 | 南 | 简装 | 高楼层(共8层)  | 板楼,8人关注 / 6个月以前发布,VR房源房本满五年随时看房,"85万8,170元/平"
575,2022-10-27,dg,蔚蓝星湖全新装修三房 全新家电 诚意急售 看房方便,蔚蓝星湖一期星逸庭    -  上下桥,3室2厅 | 105.47平米 | 东北 | 精装 | 高楼层(共9层)  | 板塔结合,28人关注 / 11个月以前发布,VR房源房本满两年随时看房,"230万21,808元/平"
576,2022-10-27,dg,绿地公馆 飞机户型 高层视野好，通风性 私密性高,绿地大都会    -  常平镇,3室2厅 | 118.15平米 | 南 | 精装 | 32层  | 板塔结合,1人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"232万19,637元/平"
577,2022-10-27,dg,未来地铁口物业  三房二厅二卫  不欠款  满五  楼层好必看好房,帝都花园二期    -  樟木头镇,3室2厅 | 86平米 | 东南 南 | 简装 | 低楼层(共8层)  | 塔楼,1人关注 / 2个月以前发布,VR房源房本满五年随时看房,"61万7,094元/平"
578,2022-10-27,dg,此房满五唯一，中高层，视野无遮挡必看好房,万科城市高尔夫花园    -  寮步,3室1厅 | 117.78平米 | 东南 南 | 其他 | 17层  | 板塔结合,2人关注 / 3个月以前发布,VR房源房本满五年随时看房,"260万22,076元/平"
579,2022-10-27,dg,万科中天城市花园3房 东南向看小区园景很安静,万科中天城市花园    -  水濂山,3室2厅 | 92.81平米 | 东南 | 精装 | 低楼层(共34层)  | 塔楼,2人关注 / 1个月以前发布,VR看装修房本满两年随时看房,"325万35,018元/平"
580,2022-10-27,dg,塘厦碧桂园精装三房 高层边位 拎包入住 红本在手必看好房,碧桂园天麓山一期    -  塘厦镇,3室2厅 | 98.31平米 | 西北 | 精装 | 24层  | 板塔结合,16人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"204万20,751元/平"
581,2022-10-27,dg,业主诚意出售，价格低，拎包入住必看好房,新世纪华庭    -  横沥镇,3室1厅 | 84.54平米 | 南 北 | 简装 | 10层  | 板楼,7人关注 / 5个月以前发布,VR房源房本满两年随时看房,"93万11,001元/平"
582,2022-10-27,dg,业主急卖，大三房适合一家大小居住，通风采光好必看好房,大朗中心花园    -  大朗镇,3室2厅 | 125.12平米 | 南 | 精装 | 低楼层(共17层)  | 塔楼,17人关注 / 5个月以前发布,VR房源房本满五年随时看房,"155万12,389元/平"
583,2022-10-27,dg,满五精装三房 。税费少，采光好。必看好房,碧桂园豪庭二期    -  东坑镇,3室2厅 | 91.77平米 | 北 | 精装 | 中楼层(共28层)  | 板塔结合,1人关注 / 5个月以前发布,VR看装修房本满五年随时看房,"160万17,435元/平"
584,2022-10-27,dg,香樟绿洲电梯高层三房两厅，景观舒适,中惠香樟绿洲    -  樟木头镇,3室2厅 | 89.71平米 | 东北 | 简装 | 25层  | 塔楼,6人关注 / 6个月以前发布,VR看装修房本满两年随时看房,"149.8万16,699元/平"
585,2022-10-27,dg,此房业主诚心卖，精装修3房，装修保养好必看好房,万荟时代    -  大朗镇,3室2厅 | 88.39平米 | 东 | 精装 | 高楼层(共26层)  | 塔楼,3人关注 / 一年前发布,VR看装修房本满两年随时看房,"175万19,799元/平"
586,2022-10-27,dg,此房户型方正 格局好 交通便利 配套齐全必看好房,东成花园    -  横沥镇,3室2厅 | 96.44平米 | 东南 | 毛坯 | 17层  | 板塔结合,1人关注 / 1个月以前发布,VR房源房本满两年随时看房,"参考价: 129万13,320元/平"
587,2022-10-27,dg,红本在手，大三房，双阳台，拎包入住必看好房,天马城    -  樟木头镇,3室2厅 | 101平米 | 西 | 精装 | 低楼层(共9层)  | 板楼,5人关注 / 6个月以前发布,VR房源房本满两年随时看房,"70万6,931元/平"
588,2022-10-27,dg,虎门寨楼梯房 户型方正实用率高 出入方便可贷款可转名必看好房,中心新苑    -  黄河中心,3室2厅 | 68.86平米 | 南 | 简装 | 中楼层(共7层)  | 板楼,0人关注 / 3个月以前发布,VR看装修房本满五年随时看房,"70万10,166元/平"
589,2022-10-27,dg,虎门印象 方正3房 采光通风好 业主诚心好说话必看好房,虎门印象    -  万达,3室2厅 | 98.87平米 | 东南 | 毛坯 | 低楼层(共30层)  | 塔楼,2人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"245万24,781元/平"
590,2022-10-27,dg,户型方正，采光充足无暗房，视野开阔必看好房,碧桂园翡翠山二期    -  黄江镇,3室2厅 | 93.4平米 | 东南 | 毛坯 | 34层  | 板塔结合,4人关注 / 5个月以前发布,VR看装修房本满两年随时看房,"198万21,200元/平"
591,2022-10-27,dg,森林湖飞机户型 四房加杂物间 南朝厅出阳台 保养好必看好房,中信森林湖兰溪谷    -  水濂山,4室2厅 | 130.22平米 | 南 | 精装 | 低楼层(共29层)  | 塔楼,16人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"参考价: 479万36,780元/平"
592,2022-10-27,dg,塘厦红荔花园电梯三房，光线采光好，业主诚心出售,红荔花园    -  塘厦镇,3室2厅 | 86平米 | 东南 | 精装 | 12层  | 塔楼,5人关注 / 5个月以前发布,VR看装修房本满两年随时看房,"128万14,884元/平"
593,2022-10-27,dg,火车站旁大3房，业主急售随时看房。地铁口出行便利。必看好房,豪翠花园    -  樟木头镇,3室1厅 | 100.33平米 | 南 | 精装 | 高楼层(共8层)  | 板楼,9人关注 / 4个月以前发布,VR房源房本满两年随时看房,"63万6,280元/平"
594,2022-10-27,dg,即买即住 滨海湾 万科宜居次新四房 高层通透对流舒适,万科花园    -  虎门公园,4室2厅 | 111.19平米 | 南 | 精装 | 高楼层(共34层)  | 板塔结合,151人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"330万29,679元/平"
595,2022-10-27,dg,御景花园 朝南精装修三房 业主诚心放卖,御景花园    -  樟木头镇,3室2厅 | 72.28平米 | 南 | 精装 | 中楼层(共7层)  | 板塔结合,10人关注 / 3个月以前发布,VR房源房本满两年随时看房,"参考价: 104万14,251元/平"
596,2022-10-27,dg,融创精装三房，户型方正，采光通风良好，视野开阔必看好房,融创松湖澜园    -  大岭山镇,3室2厅 | 89.28平米 | 南 | 精装 | 25层  | 板塔结合,3人关注 / 9个月以前发布,VR看装修房本满两年随时看房,"208万23,298元/平"
597,2022-10-27,dg,南城沿河 精装3房 户型方正 保养好 交通便利必看好房,沿河商住区    -  三元里,3室2厅 | 85.22平米 | 东南 | 精装 | 中楼层(共7层)  | 塔楼,11人关注 / 10个月以前发布,VR看装修房本满两年随时看房,"146万17,133元/平"
598,2022-10-27,dg,此房3房2卫 精装修，证满5年唯一，带90平地下花园,御景花园    -  樟木头镇,3室2厅 | 100.05平米 | 南 | 精装 | 低楼层(共7层)  | 板塔结合,17人关注 / 3个月以前发布,VR房源房本满两年随时看房,"参考价: 143万14,251元/平"
599,2022-10-27,dg,此房满五唯一  自住装修保养好  朝南  楼层好必看好房,中信阳光假日    -  东泰,3室2厅 | 133平米 | 南 西南 | 精装 | 低楼层(共6层)  | 塔楼,4人关注 / 一年前发布,VR看装修房本满五年随时看房,"318万23,910元/平"
600,2022-10-27,dg,南城沿河 精装3房 户型方正 保养好 交通便利必看好房,沿河商住区    -  三元里,3室2厅 | 85.22平米 | 东南 | 精装 | 中楼层(共7层)  | 塔楼,11人关注 / 10个月以前发布,VR看装修房本满两年随时看房,"146万17,133元/平"
601,2022-10-27,dg,即买即住 滨海湾 万科宜居次新四房 高层通透对流舒适,万科花园    -  虎门公园,4室2厅 | 111.19平米 | 南 | 精装 | 高楼层(共34层)  | 板塔结合,151人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"330万29,679元/平"
602,2022-10-27,dg,融创精装三房，户型方正，采光通风良好，视野开阔必看好房,融创松湖澜园    -  大岭山镇,3室2厅 | 89.28平米 | 南 | 精装 | 25层  | 板塔结合,3人关注 / 9个月以前发布,VR看装修房本满两年随时看房,"208万23,298元/平"
603,2022-10-27,dg,此房3房2卫 精装修，证满5年唯一，带90平地下花园,御景花园    -  樟木头镇,3室2厅 | 100.05平米 | 南 | 精装 | 低楼层(共7层)  | 板塔结合,17人关注 / 3个月以前发布,VR房源房本满两年随时看房,"参考价: 143万14,251元/平"
604,2022-10-27,dg,御景花园 朝南精装修三房 业主诚心放卖,御景花园    -  樟木头镇,3室2厅 | 72.28平米 | 南 | 精装 | 中楼层(共7层)  | 板塔结合,10人关注 / 3个月以前发布,VR房源房本满两年随时看房,"参考价: 104万14,251元/平"
605,2022-10-27,dg,此房户型方正 格局好 交通便利 配套齐全必看好房,东成花园    -  横沥镇,3室2厅 | 96.44平米 | 东南 | 毛坯 | 17层  | 板塔结合,1人关注 / 1个月以前发布,VR房源房本满两年随时看房,"参考价: 129万13,320元/平"
606,2022-10-27,dg,香樟绿洲电梯高层三房两厅，景观舒适,中惠香樟绿洲    -  樟木头镇,3室2厅 | 89.71平米 | 东北 | 简装 | 25层  | 塔楼,6人关注 / 6个月以前发布,VR看装修房本满两年随时看房,"149.8万16,699元/平"
607,2022-10-27,dg,此房业主诚心卖，精装修3房，装修保养好必看好房,万荟时代    -  大朗镇,3室2厅 | 88.39平米 | 东 | 精装 | 高楼层(共26层)  | 塔楼,3人关注 / 一年前发布,VR看装修房本满两年随时看房,"175万19,799元/平"
608,2022-10-27,dg,塘厦碧桂园精装三房 高层边位 拎包入住 红本在手必看好房,碧桂园天麓山一期    -  塘厦镇,3室2厅 | 98.31平米 | 西北 | 精装 | 24层  | 板塔结合,16人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"204万20,751元/平"
609,2022-10-27,dg,精装三房，马上满五唯一，楼层好，朝南户型,虎门印象    -  万达,3室2厅 | 98.9平米 | 南 | 精装 | 高楼层(共30层)  | 塔楼,5人关注 / 5个月以前发布,VR看装修房本满两年随时看房,"270万27,301元/平"
610,2022-10-27,dg,东城中心 精装三房 南北通透户型 业主自住 保养好必看好房,东城中心    -  黄旗山,3室2厅 | 94平米 | 南 北 | 精装 | 中楼层(共6层)  | 塔楼,2人关注 / 2个月以前发布,近地铁VR看装修房本满五年,"185万19,681元/平"
611,2022-10-27,dg,品牌开发商花园小区，次新房，户型方正，装修保养好必看好房,碧桂园城央壹品    -  上下桥,3室2厅 | 106.29平米 | 南 | 精装 | 高楼层(共28层)  | 塔楼,3人关注 / 1个月以前发布,近地铁VR看装修房本满两年,"400万37,633元/平"
612,2022-10-27,dg,南城CBD 143平四房只卖260万，有花有草有院子！必看好房,豪岗新村    -  运河东,4室2厅 | 142.79平米 | 东南 | 精装 | 低楼层(共9层)  | 板塔结合,10人关注 / 5个月以前发布,VR房源房本满两年,"258万18,069元/平"
613,2022-10-27,dg,房子户型方正，光线充足，业主诚心出售！,东莞市第一教师村    -  东平街,3室1厅 | 78.07平米 | 南 | 精装 | 中楼层(共6层)  | 平房,1人关注 / 1个月以前发布,VR房源房本满两年,"160万20,495元/平"
614,2022-10-27,dg,大社区精装高层，视野好，拎包入住必看好房,蔚蓝星湖三期星合庭    -  上下桥,3室2厅 | 100.32平米 | 东 | 精装 | 高楼层(共11层)  | 塔楼,4人关注 / 2个月以前发布,VR看装修房本满五年,"235万23,426元/平"
615,2022-10-27,dg,幸福城 索菲亚定制 新精装三房户型方正南北通透双阳台必看好房,万科幸福城    -  上下桥,3室2厅 | 95.78平米 | 北 南 | 精装 | 中楼层(共18层)  | 塔楼,23人关注 / 3个月以前发布,VR看装修房本满两年,"278万29,025元/平"
616,2022-10-27,dg,阳光海岸一线江景五房，朝南户型，全新精装修必看好房,阳光海岸    -  客运总站,5室2厅 | 245.9平米 | 南 | 精装 | 中楼层(共11层)  | 塔楼,6人关注 / 3个月以前发布,VR看装修房本满两年,"参考价: 658万26,730元/平"
617,2022-10-27,dg,东城区政府旁地铁口物业大型花园小区精装住宅必看好房,金月湾花园    -  世博广场,3室2厅 | 135.09平米 | 南 | 精装 | 中楼层(共22层)  | 塔楼,2人关注 / 2个月以前发布,近地铁VR房源房本满两年,"410万30,351元/平"
618,2022-10-27,dg,南部湾万科城 4室2厅 东南必看好房,南部湾万科城    -  大宁,4室2厅 | 142平米 | 东南 | 精装 | 高楼层(共11层)  | 板塔结合,0人关注 / 1个月以前发布,VR房源房本满五年,"参考价: 427万30,016元/平"
619,2022-10-27,dg,富华苑方正三房，总价低业主诚心出售必看好房,东泰花园富华苑    -  东泰,3室1厅 | 87.92平米 | 南 | 其他 | 高楼层(共8层)  | 塔楼,0人关注 / 5天以前发布,VR房源,"176万20,019元/平"
620,2022-10-27,dg,三期，南向安静宜居，业主诚意出售 看房方便,联华花园城    -  上下桥,3室2厅 | 116平米 | 南 | 其他 | 低楼层(共17层)  | 板塔结合,1人关注 / 3个月以前发布,VR看装修房本满五年,"265万22,845元/平"
621,2022-10-27,dg,莞城步步高小区 唯一一套框架结构 户型方正看公园空户必看好房,步步高翠苑    -  罗沙,3室1厅 | 81.59平米 | 南 | 其他 | 高楼层(共5层)  | 塔楼,4人关注 / 3个月以前发布,近地铁VR看装修房本满两年,"150万18,385元/平"
622,2022-10-27,dg,东湖花园精装3房，免增值税，朝南通风采光好,东湖花园    -  罗沙,3室2厅 | 110平米 | 南 | 精装 | 33层  | 板楼,1人关注 / 2个月以前发布,VR房源房本满两年,"参考价: 210万19,082元/平"
623,2022-10-27,dg,业主诚心出售，通风好，户型采光充足 优选位置必看好房,南部湾万科城    -  大宁,4室2厅 | 118.94平米 | 东南 | 精装 | 低楼层(共29层)  | 板塔结合,3人关注 / 一年前发布,VR看装修房本满两年,"参考价: 358万30,016元/平"
624,2022-10-27,dg,万科142平方大四房 ，看小区游泳池，中高楼层必看好房,南部湾万科城    -  大宁,4室2厅 | 141.99平米 | 东南 | 精装 | 中楼层(共11层)  | 板塔结合,7人关注 / 8个月以前发布,VR房源房本满两年,"参考价: 427万30,016元/平"
625,2022-10-27,dg,太平广场  黄河 三房 业主诚心出售必看好房,太平广场花园    -  太平广场,3室2厅 | 95平米 | 东南 | 简装 | 中楼层(共35层)  | 塔楼,1人关注 / 6个月以前发布,VR房源房本满五年,"137万14,422元/平"
626,2022-10-27,dg,花园新村 步梯 中层  全新装修  即买即住必看好房,花园新村    -  花园新村,3室1厅 | 105.27平米 | 南 | 精装 | 中楼层(共7层)  | 塔楼,9人关注 / 1个月以前发布,VR房源房本满两年,"参考价: 120万11,318元/平"
627,2022-10-27,dg,户型反正，大阳台，景观好，随时可以看房必看好房,御花苑    -  水濂山,5室2厅 | 272.73平米 | 南 | 毛坯 | 低楼层(共28层)  | 板楼,2人关注 / 1个月以前发布,VR房源房本满五年,"720万26,400元/平"
628,2022-10-27,dg,满五唯一，朝南，大三房，低楼层，税费低,竹苑    -  罗沙,3室2厅 | 103.6平米 | 南 | 简装 | 中楼层(共6层)  | 板塔结合,0人关注 / 2个月以前发布,VR看装修房本满五年,"167万16,120元/平"
629,2022-10-27,dg,中间位置 跃式  满五不唯一 业主诚心出售  不欠款必看好房,聚福豪苑    -  东平街,4室2厅 | 167.44平米 | 北 | 精装 | 26层  | 板塔结合,4人关注 / 2个月以前发布,近地铁VR看装修房本满五年,"336万20,067元/平"
630,2022-10-27,dg,复式五房诚心出售，安静的居住体验，面朝小区园林必看好房,新世纪华庭    -  横沥镇,5室2厅 | 174.39平米 | 东南 | 精装 | 3层  | 板楼,3人关注 / 2个月以前发布,VR房源房本满两年,"参考价: 197万11,240元/平"
631,2022-10-27,dg,中间位置 跃式  满五不唯一 业主诚心出售  不欠款必看好房,聚福豪苑    -  东平街,4室2厅 | 167.44平米 | 北 | 精装 | 26层  | 板塔结合,4人关注 / 2个月以前发布,近地铁VR看装修房本满五年,"336万20,067元/平"
632,2022-10-27,dg,小区没有比这套价格低的房子，，，，，，诚心出售必看好房,明珠广场    -  中心,3室2厅 | 138.29平米 | 南 北 | 简装 | 低楼层(共28层)  | 塔楼,22人关注 / 8个月以前发布,VR房源房本满五年,"375万27,117元/平"
633,2022-10-27,dg,弥敦道、精装配齐、两房复式公寓，必看好房,卓越弥敦道    -  石碣镇,2室1厅 | 34.46平米 | 南 | 精装 | 高楼层(共18层)  | 塔楼,0人关注 / 14天以前发布,VR房源随时看房,"45万13,059元/平"
634,2022-10-27,dg,万科传奇2房157万，业主诚心出售必看好房,万科松湖传奇    -  寮步,2室1厅 | 64.95平米 | 南 | 简装 | 低楼层(共29层)  | 板塔结合,35人关注 / 一年前发布,VR看装修房本满两年随时看房,"150万23,095元/平"
635,2022-10-27,dg,金美花园精装漂亮两房 高楼层视野下的魅力景观必看好房,金美花园    -  常平镇,2室2厅 | 81.8平米 | 东南 | 精装 | 28层  | 板楼,2人关注 / 1个月以前发布,VR看装修房本满两年随时看房,"参考价: 109万13,237元/平"
636,2022-10-27,dg,新天地华庭一楼1房1厅，适用于，迁户口，老人居住。必看好房,新天地华庭    -  寮步,1室1厅 | 30.38平米 | 西北 | 简装 | 7层  | 板塔结合,7人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"38万12,509元/平"
637,2022-10-27,dg,万豪住家精装大2房 中层朝南 看房有钥匙必看好房,万豪花园    -  樟木头镇,2室2厅 | 78.81平米 | 南 | 简装 | 中楼层(共8层)  | 板楼,6人关注 / 8个月以前发布,VR房源房本满两年随时看房,"55万6,979元/平"
638,2022-10-27,dg,香樟绿洲 小三房轻奢简欧风 双阳台对流 高得房率必看好房,中惠香樟绿洲    -  樟木头镇,3室1厅 | 69.73平米 | 南 北 | 精装 | 6层  | 板楼,0人关注 / 1个月以前发布,VR房源房本满两年随时看房,"105万15,059元/平"
639,2022-10-27,dg,地铁口位置地段好，吃喝玩乐一条街一站式服务人流量大必看好房,万科中心    -  黄旗山,2室1厅 | 64.94平米 | 西北 | 简装 | 低楼层(共28层)  | 塔楼,22人关注 / 一年前发布,近地铁房本满两年随时看房,"74.5万11,473元/平"
